"municipality","votes","parties","file","district"
"八丈町",192,"れいわ新選組","000785218.xls","東京都"
"八丈町",763,"公明党","000785218.xls","東京都"
"八丈町",12,"新党やまと","000785218.xls","東京都"
"八丈町",300,"日本共産党","000785218.xls","東京都"
"八丈町",728.073,"立憲民主党","000785218.xls","東京都"
"八丈町",0,"政権交代による
コロナ対策強化新党","000785218.xls","東京都"
"八丈町",32,"NHKと裁判してる党
弁護士法７２条違反で","000785218.xls","東京都"
"八丈町",3624.999,"得票数計","000785218.xls","東京都"
"青ヶ島村",58,"自由民主党","000785218.xls","東京都"
"青ヶ島村",0,"社会民主党","000785218.xls","東京都"
"青ヶ島村",4,"国民民主党","000785218.xls","東京都"
"青ヶ島村",12,"日本維新の会","000785218.xls","東京都"
"青ヶ島村",0,"日本第一党","000785218.xls","東京都"
"青ヶ島村",7,"れいわ新選組","000785218.xls","東京都"
"青ヶ島村",16,"公明党","000785218.xls","東京都"
"青ヶ島村",0,"新党やまと","000785218.xls","東京都"
"青ヶ島村",11,"日本共産党","000785218.xls","東京都"
"青ヶ島村",14,"立憲民主党","000785218.xls","東京都"
"青ヶ島村",0,"政権交代による
コロナ対策強化新党","000785218.xls","東京都"
"青ヶ島村",0,"NHKと裁判してる党
弁護士法７２条違反で","000785218.xls","東京都"
"青ヶ島村",122,"得票数計","000785218.xls","東京都"
"小笠原村",398,"自由民主党","000785218.xls","東京都"
"小笠原村",17,"社会民主党","000785218.xls","東京都"
"小笠原村",40.632,"国民民主党","000785218.xls","東京都"
"小笠原村",117,"日本維新の会","000785218.xls","東京都"
"小笠原村",5,"日本第一党","000785218.xls","東京都"
"小笠原村",121,"れいわ新選組","000785218.xls","東京都"
"小笠原村",96,"公明党","000785218.xls","東京都"
"小笠原村",7,"新党やまと","000785218.xls","東京都"
"小笠原村",117,"日本共産党","000785218.xls","東京都"
"小笠原村",232.367,"立憲民主党","000785218.xls","東京都"
"小笠原村",2,"政権交代による
コロナ対策強化新党","000785218.xls","東京都"
"小笠原村",26,"NHKと裁判してる党
弁護士法７２条違反で","000785218.xls","東京都"
"小笠原村",1178.999,"得票数計","000785218.xls","東京都"
"東京都 合計",2000084,"自由民主党","000785218.xls","東京都"
"東京都 合計",92995,"社会民主党","000785218.xls","東京都"
"東京都 合計",306179.75699999987,"国民民主党","000785218.xls","東京都"
"東京都 合計",858577,"日本維新の会","000785218.xls","東京都"
"東京都 合計",33661,"日本第一党","000785218.xls","東京都"
"東京都 合計",360387,"れいわ新選組","000785218.xls","東京都"
"東京都 合計",715450,"公明党","000785218.xls","東京都"
"東京都 合計",16970,"新党やまと","000785218.xls","東京都"
"東京都 合計",670340,"日本共産党","000785218.xls","東京都"
"東京都 合計",1293281.1679999996,"立憲民主党","000785218.xls","東京都"
"東京都 合計",6620,"政権交代による
コロナ対策強化新党","000785218.xls","東京都"
"東京都 合計",92353,"NHKと裁判してる党
弁護士法７２条違反で","000785218.xls","東京都"
"東京都 合計",6446897.924999992,"得票数計","000785218.xls","東京都"
"横浜市鶴見区",1772,"社会民主党","000785220.xls","神奈川県"
"横浜市鶴見区",5372,"れいわ新選組","000785220.xls","神奈川県"
"横浜市鶴見区",11504,"日本共産党","000785220.xls","神奈川県"
"横浜市鶴見区",23424.608,"立憲民主党","000785220.xls","神奈川県"
"横浜市鶴見区",14342,"公明党","000785220.xls","神奈川県"
"横浜市鶴見区",6955.391,"国民民主党","000785220.xls","神奈川県"
"横浜市鶴見区",40263,"自由民主党","000785220.xls","神奈川県"
"横浜市鶴見区",15546,"日本維新の会","000785220.xls","神奈川県"
"横浜市鶴見区",2214,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市鶴見区",121392.999,"得票数計","000785220.xls","神奈川県"
"横浜市神奈川区",1932,"社会民主党","000785220.xls","神奈川県"
"横浜市神奈川区",4797,"れいわ新選組","000785220.xls","神奈川県"
"横浜市神奈川区",8777,"日本共産党","000785220.xls","神奈川県"
"横浜市神奈川区",23169.558,"立憲民主党","000785220.xls","神奈川県"
"横浜市神奈川区",10111,"公明党","000785220.xls","神奈川県"
"横浜市神奈川区",6344.441,"国民民主党","000785220.xls","神奈川県"
"横浜市神奈川区",36316,"自由民主党","000785220.xls","神奈川県"
"横浜市神奈川区",13733,"日本維新の会","000785220.xls","神奈川県"
"横浜市神奈川区",2000,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市神奈川区",107179.999,"得票数計","000785220.xls","神奈川県"
"横浜市西区",815,"社会民主党","000785220.xls","神奈川県"
"横浜市西区",2269,"れいわ新選組","000785220.xls","神奈川県"
"横浜市西区",3063,"日本共産党","000785220.xls","神奈川県"
"横浜市西区",9444.89,"立憲民主党","000785220.xls","神奈川県"
"横浜市西区",4185,"公明党","000785220.xls","神奈川県"
"横浜市西区",2840.109,"国民民主党","000785220.xls","神奈川県"
"横浜市西区",18070,"自由民主党","000785220.xls","神奈川県"
"横浜市西区",6221,"日本維新の会","000785220.xls","神奈川県"
"横浜市西区",948,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市西区",47855.999,"得票数計","000785220.xls","神奈川県"
"横浜市中区",1082,"社会民主党","000785220.xls","神奈川県"
"横浜市中区",3273,"れいわ新選組","000785220.xls","神奈川県"
"横浜市中区",4244,"日本共産党","000785220.xls","神奈川県"
"横浜市中区",12774.447,"立憲民主党","000785220.xls","神奈川県"
"横浜市中区",5932,"公明党","000785220.xls","神奈川県"
"横浜市中区",2970.553,"国民民主党","000785220.xls","神奈川県"
"横浜市中区",20553,"自由民主党","000785220.xls","神奈川県"
"横浜市中区",9655,"日本維新の会","000785220.xls","神奈川県"
"横浜市中区",1062,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市中区",61546,"得票数計","000785220.xls","神奈川県"
"横浜市南区",1444,"社会民主党","000785220.xls","神奈川県"
"横浜市南区",3962,"れいわ新選組","000785220.xls","神奈川県"
"横浜市南区",6981,"日本共産党","000785220.xls","神奈川県"
"横浜市南区",17227.114,"立憲民主党","000785220.xls","神奈川県"
"横浜市南区",10841,"公明党","000785220.xls","神奈川県"
"横浜市南区",4265.885,"国民民主党","000785220.xls","神奈川県"
"横浜市南区",31312,"自由民主党","000785220.xls","神奈川県"
"横浜市南区",9313,"日本維新の会","000785220.xls","神奈川県"
"横浜市南区",1376,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市南区",86721.99900000001,"得票数計","000785220.xls","神奈川県"
"横浜市港南区",1885,"社会民主党","000785220.xls","神奈川県"
"横浜市港南区",3949,"れいわ新選組","000785220.xls","神奈川県"
"横浜市港南区",7856,"日本共産党","000785220.xls","神奈川県"
"横浜市港南区",23239.016,"立憲民主党","000785220.xls","神奈川県"
"横浜市港南区",10628,"公明党","000785220.xls","神奈川県"
"横浜市港南区",4971.983,"国民民主党","000785220.xls","神奈川県"
"横浜市港南区",38409,"自由民主党","000785220.xls","神奈川県"
"横浜市港南区",12205,"日本維新の会","000785220.xls","神奈川県"
"横浜市港南区",1508,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市港南区",104650.999,"得票数計","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",1589,"社会民主党","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",3681,"れいわ新選組","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",6838,"日本共産党","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",21487.262,"立憲民主党","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",12547,"公明党","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",4662.736,"国民民主党","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",29473,"自由民主党","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",12605,"日本維新の会","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",1531,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市保土ヶ谷区",94413.998,"得票数計","000785220.xls","神奈川県"
"横浜市旭区",2065,"社会民主党","000785220.xls","神奈川県"
"横浜市旭区",4102,"れいわ新選組","000785220.xls","神奈川県"
"横浜市旭区",8457,"日本共産党","000785220.xls","神奈川県"
"横浜市旭区",28641.296,"立憲民主党","000785220.xls","神奈川県"
"横浜市旭区",15158,"公明党","000785220.xls","神奈川県"
"横浜市旭区",4788.703,"国民民主党","000785220.xls","神奈川県"
"横浜市旭区",35603,"自由民主党","000785220.xls","神奈川県"
"横浜市旭区",14367,"日本維新の会","000785220.xls","神奈川県"
"横浜市旭区",1590,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市旭区",114771.999,"得票数計","000785220.xls","神奈川県"
"横浜市磯子区",1379,"社会民主党","000785220.xls","神奈川県"
"横浜市磯子区",2827,"れいわ新選組","000785220.xls","神奈川県"
"横浜市磯子区",5195,"日本共産党","000785220.xls","神奈川県"
"横浜市磯子区",17095.635,"立憲民主党","000785220.xls","神奈川県"
"横浜市磯子区",7802,"公明党","000785220.xls","神奈川県"
"横浜市磯子区",3450.364,"国民民主党","000785220.xls","神奈川県"
"横浜市磯子区",23670,"自由民主党","000785220.xls","神奈川県"
"横浜市磯子区",10244,"日本維新の会","000785220.xls","神奈川県"
"横浜市磯子区",1177,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市磯子区",72839.99899999998,"得票数計","000785220.xls","神奈川県"
"横浜市金沢区",1744,"社会民主党","000785220.xls","神奈川県"
"横浜市金沢区",3370,"れいわ新選組","000785220.xls","神奈川県"
"横浜市金沢区",6636,"日本共産党","000785220.xls","神奈川県"
"横浜市金沢区",22859.025,"立憲民主党","000785220.xls","神奈川県"
"横浜市金沢区",9117,"公明党","000785220.xls","神奈川県"
"横浜市金沢区",4004.974,"国民民主党","000785220.xls","神奈川県"
"横浜市金沢区",29858,"自由民主党","000785220.xls","神奈川県"
"横浜市金沢区",13508,"日本維新の会","000785220.xls","神奈川県"
"横浜市金沢区",1246,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市金沢区",92342.999,"得票数計","000785220.xls","神奈川県"
"横浜市港北区",2631,"社会民主党","000785220.xls","神奈川県"
"横浜市港北区",7566,"れいわ新選組","000785220.xls","神奈川県"
"横浜市港北区",11714,"日本共産党","000785220.xls","神奈川県"
"横浜市港北区",39513.651,"立憲民主党","000785220.xls","神奈川県"
"横浜市港北区",12388,"公明党","000785220.xls","神奈川県"
"横浜市港北区",10157.348,"国民民主党","000785220.xls","神奈川県"
"横浜市港北区",58078,"自由民主党","000785220.xls","神奈川県"
"横浜市港北区",21170,"日本維新の会","000785220.xls","神奈川県"
"横浜市港北区",2583,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市港北区",165800.999,"得票数計","000785220.xls","神奈川県"
"横浜市緑区",1641,"社会民主党","000785220.xls","神奈川県"
"横浜市緑区",3293,"れいわ新選組","000785220.xls","神奈川県"
"横浜市緑区",5756,"日本共産党","000785220.xls","神奈川県"
"横浜市緑区",21126.586,"立憲民主党","000785220.xls","神奈川県"
"横浜市緑区",8610,"公明党","000785220.xls","神奈川県"
"横浜市緑区",4313.413,"国民民主党","000785220.xls","神奈川県"
"横浜市緑区",28325,"自由民主党","000785220.xls","神奈川県"
"横浜市緑区",9115,"日本維新の会","000785220.xls","神奈川県"
"横浜市緑区",1310,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市緑区",83489.99899999998,"得票数計","000785220.xls","神奈川県"
"横浜市青葉区",2462,"社会民主党","000785220.xls","神奈川県"
"横浜市青葉区",6409,"れいわ新選組","000785220.xls","神奈川県"
"横浜市青葉区",9611,"日本共産党","000785220.xls","神奈川県"
"横浜市青葉区",40921.827,"立憲民主党","000785220.xls","神奈川県"
"横浜市青葉区",9499,"公明党","000785220.xls","神奈川県"
"横浜市青葉区",8628.171,"国民民主党","000785220.xls","神奈川県"
"横浜市青葉区",54960,"自由民主党","000785220.xls","神奈川県"
"横浜市青葉区",19884,"日本維新の会","000785220.xls","神奈川県"
"横浜市青葉区",2311,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市青葉区",154685.998,"得票数計","000785220.xls","神奈川県"
"横浜市都筑区",1430,"社会民主党","000785220.xls","神奈川県"
"横浜市都筑区",4284,"れいわ新選組","000785220.xls","神奈川県"
"横浜市都筑区",5264,"日本共産党","000785220.xls","神奈川県"
"横浜市都筑区",24983.535,"立憲民主党","000785220.xls","神奈川県"
"横浜市都筑区",7577,"公明党","000785220.xls","神奈川県"
"横浜市都筑区",5820.464,"国民民主党","000785220.xls","神奈川県"
"横浜市都筑区",35545,"自由民主党","000785220.xls","神奈川県"
"横浜市都筑区",13573,"日本維新の会","000785220.xls","神奈川県"
"横浜市都筑区",1558,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市都筑区",100034.999,"得票数計","000785220.xls","神奈川県"
"横浜市戸塚区",2438,"社会民主党","000785220.xls","神奈川県"
"横浜市戸塚区",5084,"れいわ新選組","000785220.xls","神奈川県"
"横浜市戸塚区",10067,"日本共産党","000785220.xls","神奈川県"
"横浜市戸塚区",31182.844,"立憲民主党","000785220.xls","神奈川県"
"横浜市戸塚区",12241,"公明党","000785220.xls","神奈川県"
"横浜市戸塚区",7663.154999999999,"国民民主党","000785220.xls","神奈川県"
"横浜市戸塚区",45083,"自由民主党","000785220.xls","神奈川県"
"横浜市戸塚区",16804,"日本維新の会","000785220.xls","神奈川県"
"横浜市戸塚区",1921,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市戸塚区",132483.999,"得票数計","000785220.xls","神奈川県"
"横浜市栄区",1095,"社会民主党","000785220.xls","神奈川県"
"横浜市栄区",2327,"れいわ新選組","000785220.xls","神奈川県"
"横浜市栄区",4227,"日本共産党","000785220.xls","神奈川県"
"横浜市栄区",15500.336,"立憲民主党","000785220.xls","神奈川県"
"横浜市栄区",4967,"公明党","000785220.xls","神奈川県"
"横浜市栄区",2642.663,"国民民主党","000785220.xls","神奈川県"
"横浜市栄区",20714,"自由民主党","000785220.xls","神奈川県"
"横浜市栄区",8454,"日本維新の会","000785220.xls","神奈川県"
"横浜市栄区",784,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市栄区",60710.999,"得票数計","000785220.xls","神奈川県"
"横浜市泉区",1289,"社会民主党","000785220.xls","神奈川県"
"横浜市泉区",2660,"れいわ新選組","000785220.xls","神奈川県"
"横浜市泉区",5387,"日本共産党","000785220.xls","神奈川県"
"横浜市泉区",17606.465,"立憲民主党","000785220.xls","神奈川県"
"横浜市泉区",7677,"公明党","000785220.xls","神奈川県"
"横浜市泉区",3322.534,"国民民主党","000785220.xls","神奈川県"
"横浜市泉区",23654,"自由民主党","000785220.xls","神奈川県"
"横浜市泉区",8583,"日本維新の会","000785220.xls","神奈川県"
"横浜市泉区",1039,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市泉区",71217.999,"得票数計","000785220.xls","神奈川県"
"横浜市瀬谷区",1060,"社会民主党","000785220.xls","神奈川県"
"横浜市瀬谷区",2164,"れいわ新選組","000785220.xls","神奈川県"
"横浜市瀬谷区",3848,"日本共産党","000785220.xls","神奈川県"
"横浜市瀬谷区",13092.866,"立憲民主党","000785220.xls","神奈川県"
"横浜市瀬谷区",7028,"公明党","000785220.xls","神奈川県"
"横浜市瀬谷区",2664.133,"国民民主党","000785220.xls","神奈川県"
"横浜市瀬谷区",17089,"自由民主党","000785220.xls","神奈川県"
"横浜市瀬谷区",5574,"日本維新の会","000785220.xls","神奈川県"
"横浜市瀬谷区",755,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横浜市瀬谷区",53274.999,"得票数計","000785220.xls","神奈川県"
"川崎市川崎区",1360,"社会民主党","000785220.xls","神奈川県"
"川崎市川崎区",3973,"れいわ新選組","000785220.xls","神奈川県"
"川崎市川崎区",9884,"日本共産党","000785220.xls","神奈川県"
"川崎市川崎区",12257.176,"立憲民主党","000785220.xls","神奈川県"
"川崎市川崎区",13877,"公明党","000785220.xls","神奈川県"
"川崎市川崎区",5641.823,"国民民主党","000785220.xls","神奈川県"
"川崎市川崎区",29383,"自由民主党","000785220.xls","神奈川県"
"川崎市川崎区",14409,"日本維新の会","000785220.xls","神奈川県"
"川崎市川崎区",1769,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市川崎区",92553.999,"得票数計","000785220.xls","神奈川県"
"川崎市幸区",1200,"社会民主党","000785220.xls","神奈川県"
"川崎市幸区",2949,"れいわ新選組","000785220.xls","神奈川県"
"川崎市幸区",6879,"日本共産党","000785220.xls","神奈川県"
"川崎市幸区",12968.07,"立憲民主党","000785220.xls","神奈川県"
"川崎市幸区",9387,"公明党","000785220.xls","神奈川県"
"川崎市幸区",4970.929,"国民民主党","000785220.xls","神奈川県"
"川崎市幸区",25440,"自由民主党","000785220.xls","神奈川県"
"川崎市幸区",13622,"日本維新の会","000785220.xls","神奈川県"
"川崎市幸区",1522,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市幸区",78937.99899999998,"得票数計","000785220.xls","神奈川県"
"川崎市中原区１",1180,"社会民主党","000785220.xls","神奈川県"
"川崎市中原区１",3488,"れいわ新選組","000785220.xls","神奈川県"
"川崎市中原区１",6799,"日本共産党","000785220.xls","神奈川県"
"川崎市中原区１",13530.007,"立憲民主党","000785220.xls","神奈川県"
"川崎市中原区１",6299,"公明党","000785220.xls","神奈川県"
"川崎市中原区１",6463.992,"国民民主党","000785220.xls","神奈川県"
"川崎市中原区１",27248,"自由民主党","000785220.xls","神奈川県"
"川崎市中原区１",16068,"日本維新の会","000785220.xls","神奈川県"
"川崎市中原区１",1506,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市中原区１",82581.99899999998,"得票数計","000785220.xls","神奈川県"
"川崎市高津区・中原区２",2220,"社会民主党","000785220.xls","神奈川県"
"川崎市高津区・中原区２",6989,"れいわ新選組","000785220.xls","神奈川県"
"川崎市高津区・中原区２",11888,"日本共産党","000785220.xls","神奈川県"
"川崎市高津区・中原区２",28661.721,"立憲民主党","000785220.xls","神奈川県"
"川崎市高津区・中原区２",15310,"公明党","000785220.xls","神奈川県"
"川崎市高津区・中原区２",9136.279,"国民民主党","000785220.xls","神奈川県"
"川崎市高津区・中原区２",48309,"自由民主党","000785220.xls","神奈川県"
"川崎市高津区・中原区２",22699,"日本維新の会","000785220.xls","神奈川県"
"川崎市高津区・中原区２",2797,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市高津区・中原区２",148010,"得票数計","000785220.xls","神奈川県"
"川崎市宮前区１",1636,"社会民主党","000785220.xls","神奈川県"
"川崎市宮前区１",4738,"れいわ新選組","000785220.xls","神奈川県"
"川崎市宮前区１",7696,"日本共産党","000785220.xls","神奈川県"
"川崎市宮前区１",22590.038,"立憲民主党","000785220.xls","神奈川県"
"川崎市宮前区１",10834,"公明党","000785220.xls","神奈川県"
"川崎市宮前区１",5623.961,"国民民主党","000785220.xls","神奈川県"
"川崎市宮前区１",34563,"自由民主党","000785220.xls","神奈川県"
"川崎市宮前区１",16074,"日本維新の会","000785220.xls","神奈川県"
"川崎市宮前区１",1819,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市宮前区１",105573.999,"得票数計","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",1898,"社会民主党","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",5467,"れいわ新選組","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",10356,"日本共産党","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",22567.88,"立憲民主党","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",10179,"公明党","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",6540.119,"国民民主党","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",33208,"自由民主党","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",13730,"日本維新の会","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",1974,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市多摩区・宮前区２",105919.999,"得票数計","000785220.xls","神奈川県"
"川崎市麻生区",1706,"社会民主党","000785220.xls","神奈川県"
"川崎市麻生区",4167,"れいわ新選組","000785220.xls","神奈川県"
"川崎市麻生区",7524,"日本共産党","000785220.xls","神奈川県"
"川崎市麻生区",22851.2,"立憲民主党","000785220.xls","神奈川県"
"川崎市麻生区",6165,"公明党","000785220.xls","神奈川県"
"川崎市麻生区",4760.799,"国民民主党","000785220.xls","神奈川県"
"川崎市麻生区",29833,"自由民主党","000785220.xls","神奈川県"
"川崎市麻生区",12908,"日本維新の会","000785220.xls","神奈川県"
"川崎市麻生区",1413,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"川崎市麻生区",91327.999,"得票数計","000785220.xls","神奈川県"
"相模原市緑区（14区）",891,"社会民主党","000785220.xls","神奈川県"
"相模原市緑区（14区）",2067,"れいわ新選組","000785220.xls","神奈川県"
"相模原市緑区（14区）",2849,"日本共産党","000785220.xls","神奈川県"
"相模原市緑区（14区）",11518.461,"立憲民主党","000785220.xls","神奈川県"
"相模原市緑区（14区）",6084,"公明党","000785220.xls","神奈川県"
"相模原市緑区（14区）",2633.538,"国民民主党","000785220.xls","神奈川県"
"相模原市緑区（14区）",15707,"自由民主党","000785220.xls","神奈川県"
"相模原市緑区（14区）",4821,"日本維新の会","000785220.xls","神奈川県"
"相模原市緑区（14区）",844,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"相模原市緑区（14区）",47414.999,"得票数計","000785220.xls","神奈川県"
"相模原市緑区（16区）",582,"社会民主党","000785220.xls","神奈川県"
"相模原市緑区（16区）",1377,"れいわ新選組","000785220.xls","神奈川県"
"相模原市緑区（16区）",2380,"日本共産党","000785220.xls","神奈川県"
"相模原市緑区（16区）",8281.901,"立憲民主党","000785220.xls","神奈川県"
"相模原市緑区（16区）",4796,"公明党","000785220.xls","神奈川県"
"相模原市緑区（16区）",1068.098,"国民民主党","000785220.xls","神奈川県"
"相模原市緑区（16区）",10528,"自由民主党","000785220.xls","神奈川県"
"相模原市緑区（16区）",2237,"日本維新の会","000785220.xls","神奈川県"
"相模原市緑区（16区）",370,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"相模原市緑区（16区）",31619.999,"得票数計","000785220.xls","神奈川県"
"相模原市中央区",2112,"社会民主党","000785220.xls","神奈川県"
"相模原市中央区",5108,"れいわ新選組","000785220.xls","神奈川県"
"相模原市中央区",8304,"日本共産党","000785220.xls","神奈川県"
"相模原市中央区",27470.267,"立憲民主党","000785220.xls","神奈川県"
"相模原市中央区",17227,"公明党","000785220.xls","神奈川県"
"相模原市中央区",6084.732,"国民民主党","000785220.xls","神奈川県"
"相模原市中央区",39650,"自由民主党","000785220.xls","神奈川県"
"相模原市中央区",12051,"日本維新の会","000785220.xls","神奈川県"
"相模原市中央区",2069,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"相模原市中央区",120075.999,"得票数計","000785220.xls","神奈川県"
"相模原市南区（14区）",1922,"社会民主党","000785220.xls","神奈川県"
"相模原市南区（14区）",4021,"れいわ新選組","000785220.xls","神奈川県"
"相模原市南区（14区）",6311,"日本共産党","000785220.xls","神奈川県"
"相模原市南区（14区）",20637.729,"立憲民主党","000785220.xls","神奈川県"
"相模原市南区（14区）",8042,"公明党","000785220.xls","神奈川県"
"相模原市南区（14区）",4982.27,"国民民主党","000785220.xls","神奈川県"
"相模原市南区（14区）",28625,"自由民主党","000785220.xls","神奈川県"
"相模原市南区（14区）",9660,"日本維新の会","000785220.xls","神奈川県"
"相模原市南区（14区）",1481,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"相模原市南区（14区）",85681.99899999998,"得票数計","000785220.xls","神奈川県"
"相模原市南区（16区）",914,"社会民主党","000785220.xls","神奈川県"
"相模原市南区（16区）",2005,"れいわ新選組","000785220.xls","神奈川県"
"相模原市南区（16区）",3662,"日本共産党","000785220.xls","神奈川県"
"相模原市南区（16区）",11862.472,"立憲民主党","000785220.xls","神奈川県"
"相模原市南区（16区）",6434,"公明党","000785220.xls","神奈川県"
"相模原市南区（16区）",2339.527,"国民民主党","000785220.xls","神奈川県"
"相模原市南区（16区）",14501,"自由民主党","000785220.xls","神奈川県"
"相模原市南区（16区）",4290,"日本維新の会","000785220.xls","神奈川県"
"相模原市南区（16区）",773,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"相模原市南区（16区）",46780.999,"得票数計","000785220.xls","神奈川県"
"横須賀市",3026,"社会民主党","000785220.xls","神奈川県"
"横須賀市",6495,"れいわ新選組","000785220.xls","神奈川県"
"横須賀市",12759,"日本共産党","000785220.xls","神奈川県"
"横須賀市",27096.933,"立憲民主党","000785220.xls","神奈川県"
"横須賀市",24070,"公明党","000785220.xls","神奈川県"
"横須賀市",6995.066,"国民民主党","000785220.xls","神奈川県"
"横須賀市",72944,"自由民主党","000785220.xls","神奈川県"
"横須賀市",16081,"日本維新の会","000785220.xls","神奈川県"
"横須賀市",2652,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"横須賀市",172118.999,"得票数計","000785220.xls","神奈川県"
"平塚市",3655,"社会民主党","000785220.xls","神奈川県"
"平塚市",4479,"れいわ新選組","000785220.xls","神奈川県"
"平塚市",8133,"日本共産党","000785220.xls","神奈川県"
"平塚市",21299.4,"立憲民主党","000785220.xls","神奈川県"
"平塚市",16124,"公明党","000785220.xls","神奈川県"
"平塚市",5335.599,"国民民主党","000785220.xls","神奈川県"
"平塚市",43205,"自由民主党","000785220.xls","神奈川県"
"平塚市",12070,"日本維新の会","000785220.xls","神奈川県"
"平塚市",1929,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"平塚市",116229.999,"得票数計","000785220.xls","神奈川県"
"鎌倉市",1734,"社会民主党","000785220.xls","神奈川県"
"鎌倉市",4785,"れいわ新選組","000785220.xls","神奈川県"
"鎌倉市",8015,"日本共産党","000785220.xls","神奈川県"
"鎌倉市",22883.413,"立憲民主党","000785220.xls","神奈川県"
"鎌倉市",6212,"公明党","000785220.xls","神奈川県"
"鎌倉市",3765.586,"国民民主党","000785220.xls","神奈川県"
"鎌倉市",29095,"自由民主党","000785220.xls","神奈川県"
"鎌倉市",12750,"日本維新の会","000785220.xls","神奈川県"
"鎌倉市",1217,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785220.xls","神奈川県"
"鎌倉市",90456.999,"得票数計","000785220.xls","神奈川県"
"藤沢市",4017,"社会民主党","000785220.xls","神奈川県"
"藤沢市",9088,"れいわ新選組","000785220.xls","神奈川県"
"藤沢市",14645,"日本共産党","000785220.xls","神奈川県"
"藤沢市",47710.594,"立憲民主党","000785220.xls","神奈川県"
"藤沢市",18748,"公明党","000785220.xls","神奈川県"
"藤沢市",9905.405,"国民民主党","000785220.xls","神奈川県"
"藤沢市",65113,"自由民主党","000785220.xls","神奈川県"
